t,goodput,throttled,offered,type,name
1139.469560, 220, 9, 229, server, server
1139.469560, 68, 78, 72, client, client_0_150.00
1139.469560, 73, 78, 73, client, client_1_150.00
1139.469560, 70, 76, 74, client, client_2_150.00
1139.469560, 9, 0, 10, client, client_3_10.00
1140.470657, 200, 9, 209, server, server
1140.470657, 64, 84, 66, client, client_0_150.00
1140.470657, 66, 84, 66, client, client_1_150.00
1140.470657, 63, 84, 67, client, client_2_150.00
1140.470657, 7, 0, 10, client, client_3_10.00
1141.474174, 203, 113, 316, server, server
1141.474174, 139, 2, 149, client, client_0_150.00
1141.474174, 2, 141, 9, client, client_1_150.00
1141.474174, 52, 2, 148, client, client_2_150.00
1141.474174, 10, 0, 10, client, client_3_10.00
1142.476226, 190, 50, 240, server, server
1142.476226, 110, 34, 116, client, client_0_150.00
1142.476226, 26, 121, 30, client, client_1_150.00
1142.476226, 44, 66, 84, client, client_2_150.00
1142.476226, 10, 0, 10, client, client_3_10.00
1143.477323, 209, 9, 218, server, server
1143.477323, 68, 82, 68, client, client_0_150.00
1143.477323, 68, 81, 69, client, client_1_150.00
1143.477323, 63, 80, 71, client, client_2_150.00
1143.477323, 10, 0, 10, client, client_3_10.00
1144.480840, 200, 9, 209, server, server
1144.480840, 66, 85, 66, client, client_0_150.00
1144.480840, 64, 83, 67, client, client_1_150.00
1144.480840, 60, 84, 66, client, client_2_150.00
1144.480840, 10, 0, 10, client, client_3_10.00
1145.482892, 199, 8, 207, server, server
1145.482892, 64, 85, 65, client, client_0_150.00
1145.482892, 66, 85, 66, client, client_1_150.00
1145.482892, 59, 84, 66, client, client_2_150.00
1145.482892, 10, 0, 10, client, client_3_10.00
1146.483990, 201, 94, 295, server, server
1146.483990, 139, 2, 148, client, client_0_150.00
1146.483990, 6, 138, 12, client, client_1_150.00
1146.483990, 47, 26, 125, client, client_2_150.00
1146.483990, 9, 0, 10, client, client_3_10.00
1147.487507, 203, 14, 217, server, server
1147.487507, 111, 32, 119, client, client_0_150.00
1147.487507, 43, 107, 43, client, client_1_150.00
1147.487507, 40, 105, 45, client, client_2_150.00
1147.487507, 9, 0, 10, client, client_3_10.00
1148.489559, 198, 9, 207, server, server
1148.489559, 64, 86, 64, client, client_0_150.00
1148.489559, 66, 84, 67, client, client_1_150.00
1148.489559, 59, 84, 66, client, client_2_150.00
1148.489559, 9, 0, 10, client, client_3_10.00
1149.490656, 199, 9, 208, server, server
1149.490656, 62, 84, 66, client, client_0_150.00
1149.490656, 65, 85, 65, client, client_1_150.00
1149.490656, 63, 84, 67, client, client_2_150.00
1149.490656, 9, 0, 10, client, client_3_10.00
1150.494173, 201, 8, 209, server, server
1150.494173, 61, 85, 66, client, client_0_150.00
1150.494173, 66, 84, 66, client, client_1_150.00
1150.494173, 64, 83, 67, client, client_2_150.00
1150.494173, 10, 0, 10, client, client_3_10.00
1151.496225, 203, 114, 317, server, server
1151.496225, 42, 0, 150, client, client_0_150.00
1151.496225, 7, 144, 7, client, client_1_150.00
1151.496225, 144, 0, 150, client, client_2_150.00
1151.496225, 10, 0, 10, client, client_3_10.00
1152.497322, 194, 32, 226, server, server
1152.497322, 85, 37, 113, client, client_0_150.00
1152.497322, 36, 114, 36, client, client_1_150.00
1152.497322, 63, 84, 67, client, client_2_150.00
1152.497322, 10, 0, 10, client, client_3_10.00
1153.500839, 207, 9, 216, server, server
1153.500839, 64, 82, 69, client, client_0_150.00
1153.500839, 68, 82, 68, client, client_1_150.00
1153.500839, 65, 81, 69, client, client_2_150.00
1153.500839, 10, 0, 10, client, client_3_10.00
1154.502892, 194, 10, 204, server, server
1154.502892, 63, 86, 64, client, client_0_150.00
1154.502892, 63, 86, 65, client, client_1_150.00
1154.502892, 58, 85, 65, client, client_2_150.00
1154.502892, 10, 0, 10, client, client_3_10.00
1155.503989, 204, 8, 212, server, server
1155.503989, 64, 83, 67, client, client_0_150.00
1155.503989, 67, 83, 67, client, client_1_150.00
1155.503989, 63, 83, 68, client, client_2_150.00
1155.503989, 10, 0, 10, client, client_3_10.00
1156.507506, 204, 116, 320, server, server
1156.507506, 142, 0, 151, client, client_0_150.00
1156.507506, 2, 141, 9, client, client_1_150.00
1156.507506, 50, 0, 150, client, client_2_150.00
1156.507506, 10, 0, 10, client, client_3_10.00
1157.509558, 198, 54, 252, server, server
1157.509558, 66, 78, 72, client, client_0_150.00
1157.509558, 17, 131, 20, client, client_1_150.00
1157.509558, 106, 0, 150, client, client_2_150.00
1157.509558, 9, 0, 10, client, client_3_10.00
1158.510655, 196, 19, 215, server, server
1158.510655, 29, 121, 29, client, client_0_150.00
1158.510655, 31, 119, 31, client, client_1_150.00
1158.510655, 131, 6, 145, client, client_2_150.00
1158.510655, 5, 0, 10, client, client_3_10.00
1159.514172, 204, 7, 211, server, server
1159.514172, 64, 84, 67, client, client_0_150.00
1159.514172, 66, 83, 67, client, client_1_150.00
1159.514172, 64, 83, 67, client, client_2_150.00
1159.514172, 10, 0, 10, client, client_3_10.00
1160.516224, 198, 9, 207, server, server
1160.516224, 62, 86, 64, client, client_0_150.00
1160.516224, 67, 83, 68, client, client_1_150.00
1160.516224, 59, 85, 65, client, client_2_150.00
1160.516224, 10, 0, 10, client, client_3_10.00
1161.517321, 206, 20, 226, server, server
1161.517321, 27, 117, 33, client, client_0_150.00
1161.517321, 148, 0, 150, client, client_1_150.00
1161.517321, 25, 118, 33, client, client_2_150.00
1161.517321, 6, 0, 10, client, client_3_10.00
1162.519177, 189, 14, 203, server, server
1162.519177, 32, 111, 39, client, client_0_150.00
1162.519177, 113, 36, 114, client, client_1_150.00
1162.519177, 37, 111, 39, client, client_2_150.00
1162.519177, 7, 0, 11, client, client_3_10.00
1163.520838, 205, 10, 215, server, server
1163.520838, 67, 83, 68, client, client_0_150.00
1163.520838, 68, 82, 68, client, client_1_150.00
1163.520838, 60, 81, 69, client, client_2_150.00
1163.520838, 10, 0, 10, client, client_3_10.00
1164.522891, 206, 8, 214, server, server
1164.522891, 62, 82, 68, client, client_0_150.00
1164.522891, 67, 84, 67, client, client_1_150.00
1164.522891, 67, 81, 69, client, client_2_150.00
1164.522891, 10, 0, 10, client, client_3_10.00
1165.523988, 202, 10, 212, server, server
1165.523988, 62, 84, 66, client, client_0_150.00
1165.523988, 67, 82, 68, client, client_1_150.00
1165.523988, 64, 83, 68, client, client_2_150.00
1165.523988, 9, 0, 10, client, client_3_10.00
1166.527505, 142, 76, 218, server, server
1166.527505, 4, 143, 8, client, client_0_150.00
1166.527505, 101, 49, 101, client, client_1_150.00
1166.527505, 33, 51, 99, client, client_2_150.00
1166.527505, 4, 0, 10, client, client_3_10.00
1167.529557, 145, 0, 145, server, server
1167.529557, 67, 83, 67, client, client_0_150.00
1167.529557, 43, 108, 43, client, client_1_150.00
1167.529557, 25, 125, 25, client, client_2_150.00
1167.529557, 10, 0, 10, client, client_3_10.00
1168.530654, 297, 8, 305, server, server
1168.530654, 120, 25, 125, client, client_0_150.00
1168.530654, 97, 53, 97, client, client_1_150.00
1168.530654, 70, 78, 73, client, client_2_150.00
1168.530654, 10, 0, 10, client, client_3_10.00
1169.534171, 216, 5, 221, server, server
1169.534171, 104, 45, 106, client, client_0_150.00
1169.534171, 61, 88, 62, client, client_1_150.00
1169.534171, 41, 107, 43, client, client_2_150.00
1169.534171, 10, 0, 10, client, client_3_10.00
1170.536223, 202, 10, 212, server, server
1170.536223, 92, 52, 98, client, client_0_150.00
1170.536223, 71, 78, 73, client, client_1_150.00
1170.536223, 29, 119, 31, client, client_2_150.00
1170.536223, 10, 0, 10, client, client_3_10.00
1171.537320, 200, 261, 461, server, server
1171.537320, 0, 0, 150, client, client_0_150.00
1171.537320, 150, 0, 150, client, client_1_150.00
1171.537320, 50, 0, 151, client, client_2_150.00
1171.537320, 0, 0, 10, client, client_3_10.00
1172.540838, 199, 100, 299, server, server
1172.540838, 16, 82, 69, client, client_0_150.00
1172.540838, 69, 80, 70, client, client_1_150.00
1172.540838, 108, 0, 150, client, client_2_150.00
1172.540838, 6, 0, 10, client, client_3_10.00
1173.542890, 200, 9, 209, server, server
1173.542890, 51, 98, 52, client, client_0_150.00
1173.542890, 52, 98, 53, client, client_1_150.00
1173.542890, 87, 56, 94, client, client_2_150.00
1173.542890, 10, 0, 10, client, client_3_10.00
1174.543987, 199, 9, 208, server, server
1174.543987, 61, 84, 66, client, client_0_150.00
1174.543987, 65, 85, 65, client, client_1_150.00
1174.543987, 64, 84, 67, client, client_2_150.00
1174.543987, 9, 0, 10, client, client_3_10.00
1175.547504, 204, 12, 216, server, server
1175.547504, 64, 80, 71, client, client_0_150.00
1175.547504, 69, 81, 69, client, client_1_150.00
1175.547504, 62, 84, 66, client, client_2_150.00
1175.547504, 9, 0, 10, client, client_3_10.00
1176.549556, 159, 92, 251, server, server
1176.549556, 39, 33, 117, client, client_0_150.00
1176.549556, 116, 35, 116, client, client_1_150.00
1176.549556, 2, 142, 8, client, client_2_150.00
1176.549556, 2, 0, 10, client, client_3_10.00
1177.550653, 99, 0, 99, server, server
1177.550653, 30, 120, 30, client, client_0_150.00
1177.550653, 15, 135, 15, client, client_1_150.00
1177.550653, 44, 107, 44, client, client_2_150.00
1177.550653, 10, 0, 10, client, client_3_10.00
1178.554170, 342, 9, 351, server, server
1178.554170, 86, 60, 91, client, client_0_150.00
1178.554170, 104, 46, 104, client, client_1_150.00
1178.554170, 142, 4, 146, client, client_2_150.00
1178.554170, 10, 0, 10, client, client_3_10.00
1179.556222, 192, 6, 198, server, server
1179.556222, 41, 109, 41, client, client_0_150.00
1179.556222, 28, 123, 28, client, client_1_150.00
1179.556222, 114, 31, 119, client, client_2_150.00
1179.556222, 9, 0, 10, client, client_3_10.00
1180.557320, 210, 12, 222, server, server
1180.557320, 54, 91, 59, client, client_0_150.00
1180.557320, 47, 103, 47, client, client_1_150.00
1180.557320, 99, 45, 106, client, client_2_150.00
1180.557320, 10, 0, 10, client, client_3_10.00
1181.560837, 201, 116, 317, server, server
1181.560837, 41, 0, 151, client, client_0_150.00
1181.560837, 6, 144, 6, client, client_1_150.00
1181.560837, 144, 0, 150, client, client_2_150.00
1181.560837, 10, 0, 10, client, client_3_10.00
1182.562889, 149, 38, 187, server, server
1182.562889, 40, 75, 75, client, client_0_150.00
1182.562889, 29, 122, 29, client, client_1_150.00
1182.562889, 70, 77, 73, client, client_2_150.00
1182.562889, 10, 0, 10, client, client_3_10.00
1183.563986, 252, 9, 261, server, server
1183.563986, 81, 66, 84, client, client_0_150.00
1183.563986, 82, 66, 84, client, client_1_150.00
1183.563986, 79, 68, 83, client, client_2_150.00
1183.563986, 10, 0, 10, client, client_3_10.00
1184.567503, 199, 9, 208, server, server
1184.567503, 62, 85, 66, client, client_0_150.00
1184.567503, 65, 85, 65, client, client_1_150.00
1184.567503, 63, 83, 67, client, client_2_150.00
1184.567503, 9, 0, 10, client, client_3_10.00
1185.569555, 202, 14, 216, server, server
1185.569555, 69, 79, 71, client, client_0_150.00
1185.569555, 65, 80, 71, client, client_1_150.00
1185.569555, 58, 86, 64, client, client_2_150.00
1185.569555, 10, 0, 10, client, client_3_10.00
1186.570652, 200, 117, 317, server, server
1186.570652, 140, 0, 150, client, client_0_150.00
1186.570652, 50, 0, 150, client, client_1_150.00
1186.570652, 0, 144, 7, client, client_2_150.00
1186.570652, 10, 0, 10, client, client_3_10.00
1187.574169, 153, 37, 190, server, server
1187.574169, 72, 76, 75, client, client_0_150.00
1187.574169, 44, 74, 76, client, client_1_150.00
1187.574169, 27, 121, 29, client, client_2_150.00
1187.574169, 10, 0, 10, client, client_3_10.00
1188.576222, 236, 10, 246, server, server
1188.576222, 74, 71, 79, client, client_0_150.00
1188.576222, 79, 72, 79, client, client_1_150.00
1188.576222, 75, 72, 78, client, client_2_150.00
1188.576222, 8, 0, 10, client, client_3_10.00
1189.577319, 210, 8, 218, server, server
1189.577319, 67, 81, 69, client, client_0_150.00
1189.577319, 67, 82, 68, client, client_1_150.00
1189.577319, 68, 80, 71, client, client_2_150.00
1189.577319, 8, 0, 10, client, client_3_10.00
1190.580836, 202, 10, 212, server, server
1190.580836, 60, 85, 66, client, client_0_150.00
1190.580836, 71, 79, 71, client, client_1_150.00
1190.580836, 62, 85, 65, client, client_2_150.00
1190.580836, 9, 0, 10, client, client_3_10.00
1191.582888, 201, 21, 222, server, server
1191.582888, 20, 120, 30, client, client_0_150.00
1191.582888, 149, 0, 151, client, client_1_150.00
1191.582888, 25, 119, 31, client, client_2_150.00
1191.582888, 7, 0, 10, client, client_3_10.00
1192.583985, 201, 20, 221, server, server
1192.583985, 22, 120, 30, client, client_0_150.00
1192.583985, 147, 0, 150, client, client_1_150.00
1192.583985, 27, 120, 31, client, client_2_150.00
1192.583985, 5, 0, 10, client, client_3_10.00
1193.587502, 196, 12, 208, server, server
1193.587502, 38, 108, 43, client, client_0_150.00
1193.587502, 113, 37, 113, client, client_1_150.00
1193.587502, 40, 108, 42, client, client_2_150.00
1193.587502, 5, 0, 10, client, client_3_10.00
1194.589554, 192, 10, 202, server, server
1194.589554, 62, 87, 63, client, client_0_150.00
1194.589554, 64, 86, 65, client, client_1_150.00
1194.589554, 57, 86, 64, client, client_2_150.00
1194.589554, 9, 0, 10, client, client_3_10.00
1195.590651, 213, 25, 238, server, server
1195.590651, 61, 74, 76, client, client_0_150.00
1195.590651, 76, 74, 76, client, client_1_150.00
1195.590651, 67, 75, 76, client, client_2_150.00
1195.590651, 9, 0, 10, client, client_3_10.00
1196.594168, 200, 261, 461, server, server
1196.594168, 0, 0, 151, client, client_0_150.00
1196.594168, 150, 0, 150, client, client_1_150.00
1196.594168, 50, 0, 150, client, client_2_150.00
1196.594168, 0, 0, 10, client, client_3_10.00
1197.596221, 189, 86, 275, server, server
1197.596221, 77, 23, 127, client, client_0_150.00
1197.596221, 67, 82, 69, client, client_1_150.00
1197.596221, 38, 81, 69, client, client_2_150.00
1197.596221, 7, 0, 10, client, client_3_10.00
1198.597318, 209, 8, 217, server, server
1198.597318, 64, 81, 69, client, client_0_150.00
1198.597318, 69, 81, 69, client, client_1_150.00
1198.597318, 67, 82, 69, client, client_2_150.00
1198.597318, 9, 0, 10, client, client_3_10.00
1199.600835, 201, 9, 210, server, server
1199.600835, 65, 84, 67, client, client_0_150.00
1199.600835, 66, 84, 66, client, client_1_150.00
1199.600835, 63, 83, 67, client, client_2_150.00
1199.600835, 7, 0, 10, client, client_3_10.00
1200.602887, 202, 11, 213, server, server
1200.602887, 69, 78, 72, client, client_0_150.00
1200.602887, 65, 85, 66, client, client_1_150.00
1200.602887, 59, 84, 66, client, client_2_150.00
1200.602887, 9, 1, 9, client, client_3_10.00
1201.603984, 200, 20, 220, server, server
1201.603984, 136, 0, 150, client, client_0_150.00
1201.603984, 29, 121, 29, client, client_1_150.00
1201.603984, 26, 120, 31, client, client_2_150.00
1201.603984, 9, 0, 10, client, client_3_10.00
1202.607501, 184, 11, 195, server, server
1202.607501, 92, 51, 100, client, client_0_150.00
1202.607501, 41, 108, 42, client, client_1_150.00
1202.607501, 41, 107, 43, client, client_2_150.00
1202.607501, 10, 0, 10, client, client_3_10.00
1203.609553, 215, 11, 226, server, server
1203.609553, 66, 79, 71, client, client_0_150.00
1203.609553, 71, 79, 72, client, client_1_150.00
1203.609553, 69, 77, 73, client, client_2_150.00
1203.609553, 9, 0, 10, client, client_3_10.00
1204.610650, 196, 7, 203, server, server
1204.610650, 61, 87, 63, client, client_0_150.00
1204.610650, 65, 85, 65, client, client_1_150.00
1204.610650, 61, 86, 65, client, client_2_150.00
1204.610650, 9, 0, 10, client, client_3_10.00
1205.614168, 208, 29, 237, server, server
1205.614168, 62, 75, 76, client, client_0_150.00
1205.614168, 74, 75, 75, client, client_1_150.00
1205.614168, 62, 74, 76, client, client_2_150.00
1205.614168, 10, 0, 10, client, client_3_10.00
1206.616220, 201, 260, 461, server, server
1206.616220, 0, 0, 150, client, client_0_150.00
1206.616220, 151, 0, 151, client, client_1_150.00
1206.616220, 50, 0, 150, client, client_2_150.00
1206.616220, 0, 0, 10, client, client_3_10.00
1207.617317, 199, 105, 304, server, server
1207.617317, 14, 90, 60, client, client_0_150.00
1207.617317, 82, 67, 83, client, client_1_150.00
1207.617317, 98, 0, 151, client, client_2_150.00
1207.617317, 5, 0, 10, client, client_3_10.00
1208.619177, 191, 11, 202, server, server
1208.619177, 40, 107, 43, client, client_0_150.00
1208.619177, 42, 106, 44, client, client_1_150.00
1208.619177, 98, 46, 104, client, client_2_150.00
1208.619177, 11, 0, 11, client, client_3_10.00
1209.620834, 210, 10, 220, server, server
1209.620834, 67, 81, 70, client, client_0_150.00
1209.620834, 69, 81, 69, client, client_1_150.00
1209.620834, 64, 79, 71, client, client_2_150.00
1209.620834, 10, 0, 10, client, client_3_10.00
1210.622886, 201, 20, 221, server, server
1210.622886, 57, 91, 59, client, client_0_150.00
1210.622886, 75, 75, 76, client, client_1_150.00
1210.622886, 61, 74, 76, client, client_2_150.00
1210.622886, 8, 0, 10, client, client_3_10.00
1211.623983, 201, 117, 318, server, server
1211.623983, 0, 143, 7, client, client_0_150.00
1211.623983, 150, 0, 150, client, client_1_150.00
1211.623983, 51, 0, 151, client, client_2_150.00
1211.623983, 0, 0, 10, client, client_3_10.00
1212.627500, 196, 27, 223, server, server
1212.627500, 47, 101, 50, client, client_0_150.00
