t,goodput,throttled,offered,type,name
401.870139, 17, 134, 17, client, client_0_150.00
401.870139, 115, 35, 115, client, client_1_150.00
401.870139, 64, 84, 66, client, client_2_150.00
401.870139, 10, 0, 10, client, client_3_10.00
402.874552, 197, 3, 200, server, server
402.874552, 18, 132, 18, client, client_0_150.00
402.874552, 111, 40, 111, client, client_1_150.00
402.874552, 58, 89, 61, client, client_2_150.00
402.874552, 10, 0, 10, client, client_3_10.00
403.875071, 190, 2, 192, server, server
403.875071, 17, 133, 17, client, client_0_150.00
403.875071, 101, 49, 101, client, client_1_150.00
403.875071, 62, 87, 64, client, client_2_150.00
403.875071, 10, 0, 10, client, client_3_10.00
404.876805, 201, 2, 203, server, server
404.876805, 12, 138, 13, client, client_0_150.00
404.876805, 111, 39, 111, client, client_1_150.00
404.876805, 68, 81, 69, client, client_2_150.00
404.876805, 10, 0, 10, client, client_3_10.00
405.881219, 206, 2, 208, server, server
405.881219, 2, 148, 2, client, client_0_150.00
405.881219, 128, 23, 128, client, client_1_150.00
405.881219, 66, 82, 68, client, client_2_150.00
405.881219, 10, 0, 10, client, client_3_10.00
406.881737, 209, 2, 211, server, server
406.881737, 0, 150, 0, client, client_0_150.00
406.881737, 124, 26, 124, client, client_1_150.00
406.881737, 75, 74, 77, client, client_2_150.00
406.881737, 10, 0, 10, client, client_3_10.00
407.882367, 196, 3, 199, server, server
407.882367, 7, 143, 7, client, client_0_150.00
407.882367, 117, 33, 117, client, client_1_150.00
407.882367, 61, 86, 64, client, client_2_150.00
407.882367, 11, 0, 11, client, client_3_10.00
408.883472, 202, 2, 204, server, server
408.883472, 14, 137, 14, client, client_0_150.00
408.883472, 115, 35, 115, client, client_1_150.00
408.883472, 64, 85, 65, client, client_2_150.00
408.883472, 9, 0, 10, client, client_3_10.00
409.887885, 196, 2, 198, server, server
409.887885, 2, 148, 2, client, client_0_150.00
409.887885, 122, 29, 122, client, client_1_150.00
409.887885, 62, 86, 64, client, client_2_150.00
409.887885, 10, 0, 10, client, client_3_10.00
410.888404, 207, 2, 209, server, server
410.888404, 33, 117, 33, client, client_0_150.00
410.888404, 105, 45, 105, client, client_1_150.00
410.888404, 59, 90, 61, client, client_2_150.00
410.888404, 10, 0, 10, client, client_3_10.00
411.890138, 202, 3, 205, server, server
411.890138, 3, 148, 3, client, client_0_150.00
411.890138, 119, 31, 119, client, client_1_150.00
411.890138, 70, 77, 73, client, client_2_150.00
411.890138, 10, 0, 10, client, client_3_10.00
412.894551, 193, 2, 195, server, server
412.894551, 26, 124, 26, client, client_0_150.00
412.894551, 98, 53, 98, client, client_1_150.00
412.894551, 60, 89, 61, client, client_2_150.00
412.894551, 9, 0, 10, client, client_3_10.00
413.895070, 199, 2, 201, server, server
413.895070, 8, 142, 8, client, client_0_150.00
413.895070, 120, 30, 120, client, client_1_150.00
413.895070, 61, 88, 63, client, client_2_150.00
413.895070, 10, 0, 10, client, client_3_10.00
414.896804, 201, 2, 203, server, server
414.896804, 1, 150, 1, client, client_0_150.00
414.896804, 126, 24, 126, client, client_1_150.00
414.896804, 64, 84, 66, client, client_2_150.00
414.896804, 10, 0, 10, client, client_3_10.00
415.901218, 196, 2, 198, server, server
415.901218, 16, 134, 16, client, client_0_150.00
415.901218, 108, 43, 108, client, client_1_150.00
415.901218, 62, 86, 64, client, client_2_150.00
415.901218, 10, 0, 10, client, client_3_10.00
416.901736, 211, 3, 214, server, server
416.901736, 14, 135, 15, client, client_0_150.00
416.901736, 116, 34, 116, client, client_1_150.00
416.901736, 71, 78, 73, client, client_2_150.00
416.901736, 10, 0, 10, client, client_3_10.00
417.903471, 195, 2, 197, server, server
417.903471, 33, 118, 33, client, client_0_150.00
417.903471, 99, 51, 99, client, client_1_150.00
417.903471, 53, 95, 55, client, client_2_150.00
417.903471, 10, 0, 10, client, client_3_10.00
418.907884, 200, 2, 202, server, server
418.907884, 2, 148, 2, client, client_0_150.00
418.907884, 122, 29, 122, client, client_1_150.00
418.907884, 66, 82, 68, client, client_2_150.00
418.907884, 10, 0, 10, client, client_3_10.00
419.908403, 202, 2, 204, server, server
419.908403, 18, 132, 18, client, client_0_150.00
419.908403, 113, 37, 113, client, client_1_150.00
419.908403, 61, 88, 63, client, client_2_150.00
419.908403, 10, 0, 10, client, client_3_10.00
420.910137, 99, 62, 161, server, server
420.910137, 5, 110, 41, client, client_0_150.00
420.910137, 60, 90, 60, client, client_1_150.00
420.910137, 26, 100, 50, client, client_2_150.00
420.910137, 8, 0, 10, client, client_3_10.00
421.914550, 286, 0, 286, server, server
421.914550, 71, 79, 71, client, client_0_150.00
421.914550, 125, 26, 125, client, client_1_150.00
421.914550, 80, 70, 80, client, client_2_150.00
421.914550, 10, 0, 10, client, client_3_10.00
422.915069, 111, 36, 147, server, server
422.915069, 22, 107, 43, client, client_0_150.00
422.915069, 56, 94, 56, client, client_1_150.00
422.915069, 24, 113, 38, client, client_2_150.00
422.915069, 9, 0, 10, client, client_3_10.00
423.916804, 286, 3, 289, server, server
423.916804, 74, 77, 74, client, client_0_150.00
423.916804, 120, 29, 121, client, client_1_150.00
423.916804, 82, 66, 84, client, client_2_150.00
423.916804, 10, 0, 10, client, client_3_10.00
424.921217, 213, 2, 215, server, server
424.921217, 41, 108, 42, client, client_0_150.00
424.921217, 106, 45, 106, client, client_1_150.00
424.921217, 57, 93, 57, client, client_2_150.00
424.921217, 9, 0, 10, client, client_3_10.00
425.921736, 176, 2, 178, server, server
425.921736, 53, 97, 53, client, client_0_150.00
425.921736, 72, 78, 72, client, client_1_150.00
425.921736, 41, 108, 43, client, client_2_150.00
425.921736, 10, 0, 10, client, client_3_10.00
426.923470, 198, 2, 200, server, server
426.923470, 62, 89, 62, client, client_0_150.00
426.923470, 79, 71, 79, client, client_1_150.00
426.923470, 47, 101, 49, client, client_2_150.00
426.923470, 10, 0, 10, client, client_3_10.00
427.927883, 228, 2, 230, server, server
427.927883, 37, 112, 38, client, client_0_150.00
427.927883, 118, 33, 118, client, client_1_150.00
427.927883, 63, 86, 64, client, client_2_150.00
427.927883, 10, 0, 10, client, client_3_10.00
428.928402, 213, 3, 216, server, server
428.928402, 21, 129, 21, client, client_0_150.00
428.928402, 116, 34, 116, client, client_1_150.00
428.928402, 66, 82, 69, client, client_2_150.00
428.928402, 10, 0, 10, client, client_3_10.00
429.930136, 186, 3, 189, server, server
429.930136, 45, 106, 45, client, client_0_150.00
429.930136, 85, 65, 85, client, client_1_150.00
429.930136, 47, 101, 49, client, client_2_150.00
429.930136, 9, 0, 10, client, client_3_10.00
430.934550, 200, 2, 202, server, server
430.934550, 40, 109, 41, client, client_0_150.00
430.934550, 96, 55, 96, client, client_1_150.00
430.934550, 55, 95, 55, client, client_2_150.00
430.934550, 9, 0, 10, client, client_3_10.00
431.935068, 194, 2, 196, server, server
431.935068, 29, 121, 29, client, client_0_150.00
431.935068, 104, 45, 105, client, client_1_150.00
431.935068, 51, 99, 52, client, client_2_150.00
431.935068, 10, 0, 10, client, client_3_10.00
432.936803, 206, 2, 208, server, server
432.936803, 37, 114, 37, client, client_0_150.00
432.936803, 99, 50, 100, client, client_1_150.00
432.936803, 60, 89, 61, client, client_2_150.00
432.936803, 10, 0, 10, client, client_3_10.00
433.941216, 195, 3, 198, server, server
433.941216, 45, 103, 47, client, client_0_150.00
433.941216, 92, 59, 92, client, client_1_150.00
433.941216, 48, 101, 49, client, client_2_150.00
433.941216, 10, 0, 10, client, client_3_10.00
434.941735, 223, 2, 225, server, server
434.941735, 17, 132, 18, client, client_0_150.00
434.941735, 126, 24, 126, client, client_1_150.00
434.941735, 70, 80, 71, client, client_2_150.00
434.941735, 10, 0, 10, client, client_3_10.00
435.943469, 187, 2, 189, server, server
435.943469, 41, 109, 42, client, client_0_150.00
435.943469, 89, 61, 89, client, client_1_150.00
435.943469, 47, 102, 48, client, client_2_150.00
435.943469, 10, 0, 10, client, client_3_10.00
436.947882, 196, 4, 200, server, server
436.947882, 29, 120, 30, client, client_0_150.00
436.947882, 103, 47, 104, client, client_1_150.00
436.947882, 54, 94, 56, client, client_2_150.00
436.947882, 10, 0, 10, client, client_3_10.00
437.948401, 188, 2, 190, server, server
437.948401, 49, 101, 49, client, client_0_150.00
437.948401, 85, 65, 85, client, client_1_150.00
437.948401, 44, 105, 46, client, client_2_150.00
437.948401, 10, 0, 10, client, client_3_10.00
438.950135, 189, 3, 192, server, server
438.950135, 27, 122, 29, client, client_0_150.00
438.950135, 94, 56, 94, client, client_1_150.00
438.950135, 58, 91, 59, client, client_2_150.00
438.950135, 10, 0, 10, client, client_3_10.00
439.954549, 203, 2, 205, server, server
439.954549, 47, 102, 48, client, client_0_150.00
439.954549, 92, 59, 92, client, client_1_150.00
439.954549, 54, 95, 55, client, client_2_150.00
439.954549, 10, 0, 10, client, client_3_10.00
440.955067, 221, 2, 223, server, server
440.955067, 28, 122, 28, client, client_0_150.00
440.955067, 120, 30, 120, client, client_1_150.00
440.955067, 63, 86, 65, client, client_2_150.00
440.955067, 10, 0, 10, client, client_3_10.00
441.956802, 208, 2, 210, server, server
441.956802, 39, 111, 40, client, client_0_150.00
441.956802, 99, 51, 99, client, client_1_150.00
441.956802, 61, 89, 61, client, client_2_150.00
441.956802, 9, 0, 10, client, client_3_10.00
442.961215, 210, 4, 214, server, server
442.961215, 46, 104, 46, client, client_0_150.00
442.961215, 98, 51, 100, client, client_1_150.00
442.961215, 56, 92, 58, client, client_2_150.00
442.961215, 10, 0, 10, client, client_3_10.00
443.961734, 183, 2, 185, server, server
443.961734, 48, 102, 48, client, client_0_150.00
443.961734, 80, 70, 80, client, client_1_150.00
443.961734, 45, 104, 47, client, client_2_150.00
443.961734, 10, 0, 10, client, client_3_10.00
444.963468, 175, 2, 177, server, server
444.963468, 26, 125, 26, client, client_0_150.00
444.963468, 98, 51, 99, client, client_1_150.00
444.963468, 41, 108, 42, client, client_2_150.00
444.963468, 10, 0, 10, client, client_3_10.00
445.967881, 234, 2, 236, server, server
445.967881, 34, 116, 34, client, client_0_150.00
445.967881, 126, 25, 126, client, client_1_150.00
445.967881, 65, 84, 66, client, client_2_150.00
445.967881, 9, 0, 10, client, client_3_10.00
446.968400, 196, 3, 199, server, server
446.968400, 31, 117, 33, client, client_0_150.00
446.968400, 102, 48, 102, client, client_1_150.00
446.968400, 53, 97, 54, client, client_2_150.00
446.968400, 10, 0, 10, client, client_3_10.00
447.970134, 178, 2, 180, server, server
447.970134, 17, 133, 18, client, client_0_150.00
447.970134, 99, 51, 99, client, client_1_150.00
447.970134, 52, 97, 53, client, client_2_150.00
447.970134, 10, 0, 10, client, client_3_10.00
448.974548, 238, 3, 241, server, server
448.974548, 44, 105, 45, client, client_0_150.00
448.974548, 124, 26, 125, client, client_1_150.00
448.974548, 60, 89, 61, client, client_2_150.00
448.974548, 10, 0, 10, client, client_3_10.00
449.975066, 179, 3, 182, server, server
449.975066, 46, 104, 46, client, client_0_150.00
449.975066, 83, 67, 83, client, client_1_150.00
449.975066, 40, 108, 43, client, client_2_150.00
449.975066, 10, 0, 10, client, client_3_10.00
450.976801, 190, 2, 192, server, server
450.976801, 56, 95, 56, client, client_0_150.00
450.976801, 81, 69, 81, client, client_1_150.00
450.976801, 43, 105, 45, client, client_2_150.00
450.976801, 10, 0, 10, client, client_3_10.00
451.981214, 206, 2, 208, server, server
451.981214, 46, 104, 46, client, client_0_150.00
451.981214, 97, 54, 97, client, client_1_150.00
451.981214, 53, 95, 55, client, client_2_150.00
451.981214, 10, 0, 10, client, client_3_10.00
452.981733, 202, 2, 204, server, server
452.981733, 33, 117, 33, client, client_0_150.00
452.981733, 98, 51, 99, client, client_1_150.00
452.981733, 62, 89, 62, client, client_2_150.00
452.981733, 9, 0, 10, client, client_3_10.00
453.982367, 213, 2, 215, server, server
453.982367, 56, 94, 56, client, client_0_150.00
453.982367, 95, 55, 95, client, client_1_150.00
453.982367, 51, 97, 53, client, client_2_150.00
453.982367, 11, 0, 11, client, client_3_10.00
454.983467, 198, 3, 201, server, server
454.983467, 39, 110, 41, client, client_0_150.00
454.983467, 98, 52, 98, client, client_1_150.00
454.983467, 51, 98, 52, client, client_2_150.00
454.983467, 10, 0, 10, client, client_3_10.00
455.987880, 194, 3, 197, server, server
455.987880, 35, 114, 36, client, client_0_150.00
455.987880, 97, 54, 97, client, client_1_150.00
455.987880, 52, 96, 54, client, client_2_150.00
455.987880, 10, 0, 10, client, client_3_10.00
456.988399, 216, 2, 218, server, server
456.988399, 30, 118, 32, client, client_0_150.00
456.988399, 105, 45, 105, client, client_1_150.00
456.988399, 71, 80, 71, client, client_2_150.00
456.988399, 10, 0, 10, client, client_3_10.00
457.990133, 197, 2, 199, server, server
457.990133, 30, 121, 30, client, client_0_150.00
457.990133, 98, 52, 98, client, client_1_150.00
457.990133, 61, 89, 61, client, client_2_150.00
457.990133, 8, 0, 10, client, client_3_10.00
458.994547, 188, 3, 191, server, server
458.994547, 34, 116, 34, client, client_0_150.00
458.994547, 92, 59, 92, client, client_1_150.00
458.994547, 52, 95, 55, client, client_2_150.00
458.994547, 10, 0, 10, client, client_3_10.00
459.995065, 218, 2, 220, server, server
459.995065, 15, 134, 16, client, client_0_150.00
459.995065, 127, 23, 127, client, client_1_150.00
459.995065, 66, 84, 67, client, client_2_150.00
459.995065, 10, 0, 10, client, client_3_10.00
460.996800, 203, 3, 206, server, server
460.996800, 16, 135, 16, client, client_0_150.00
460.996800, 113, 37, 113, client, client_1_150.00
460.996800, 64, 83, 67, client, client_2_150.00
460.996800, 10, 0, 10, client, client_3_10.00
462.001213, 172, 3, 175, server, server
462.001213, 48, 102, 48, client, client_0_150.00
462.001213, 75, 75, 76, client, client_1_150.00
462.001213, 39, 109, 41, client, client_2_150.00
462.001213, 10, 0, 10, client, client_3_10.00
463.001732, 203, 2, 205, server, server
463.001732, 56, 93, 57, client, client_0_150.00
463.001732, 89, 61, 89, client, client_1_150.00
463.001732, 48, 102, 49, client, client_2_150.00
463.001732, 10, 0, 10, client, client_3_10.00
464.003466, 188, 2, 190, server, server
464.003466, 30, 121, 30, client, client_0_150.00
464.003466, 97, 53, 97, client, client_1_150.00
464.003466, 52, 97, 53, client, client_2_150.00
464.003466, 9, 0, 10, client, client_3_10.00
465.007879, 236, 4, 240, server, server
465.007879, 41, 108, 42, client, client_0_150.00
465.007879, 114, 37, 114, client, client_1_150.00
465.007879, 72, 76, 74, client, client_2_150.00
465.007879, 9, 0, 10, client, client_3_10.00
466.008398, 193, 0, 193, server, server
466.008398, 56, 94, 56, client, client_0_150.00
466.008398, 80, 70, 80, client, client_1_150.00
466.008398, 47, 104, 47, client, client_2_150.00
466.008398, 10, 0, 10, client, client_3_10.00
467.010133, 200, 4, 204, server, server
467.010133, 49, 101, 50, client, client_0_150.00
467.010133, 93, 57, 93, client, client_1_150.00
467.010133, 48, 99, 51, client, client_2_150.00
467.010133, 10, 0, 10, client, client_3_10.00
468.014546, 160, 2, 162, server, server
468.014546, 25, 125, 25, client, client_0_150.00
468.014546, 84, 66, 85, client, client_1_150.00
468.014546, 41, 108, 42, client, client_2_150.00
468.014546, 10, 0, 10, client, client_3_10.00
469.015065, 213, 2, 215, server, server
469.015065, 49, 101, 49, client, client_0_150.00
469.015065, 97, 53, 97, client, client_1_150.00
469.015065, 58, 92, 59, client, client_2_150.00
469.015065, 9, 0, 10, client, client_3_10.00
470.016799, 235, 3, 238, server, server
470.016799, 36, 114, 37, client, client_0_150.00
470.016799, 125, 25, 125, client, client_1_150.00
470.016799, 64, 84, 66, client, client_2_150.00
470.016799, 10, 0, 10, client, client_3_10.00
471.021212, 187, 2, 189, server, server
471.021212, 29, 121, 29, client, client_0_150.00
471.021212, 99, 52, 99, client, client_1_150.00
471.021212, 49, 99, 51, client, client_2_150.00
471.021212, 10, 0, 10, client, client_3_10.00
472.021731, 210, 2, 212, server, server
472.021731, 48, 102, 48, client, client_0_150.00
472.021731, 86, 64, 86, client, client_1_150.00
472.021731, 66, 83, 68, client, client_2_150.00
472.021731, 10, 0, 10, client, client_3_10.00
473.023465, 205, 2, 207, server, server
473.023465, 42, 108, 43, client, client_0_150.00
473.023465, 100, 50, 100, client, client_1_150.00
473.023465, 53, 96, 54, client, client_2_150.00
473.023465, 10, 0, 10, client, client_3_10.00
474.027879, 163, 4, 167, server, server
474.027879, 22, 127, 23, client, client_0_150.00
474.027879, 83, 67, 84, client, client_1_150.00
474.027879, 48, 100, 50, client, client_2_150.00
